job_id,state,zombie_head,since_id_str,query,description,last_count,last_run,analysis_state
2056,4032,4,287637750495207424,q=%40tomkovach,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 19:12:53,2
2057,48,4,288301023141978113,q=%23tweetforyoucef,meme for reaching out to members of congress,4,01/07/2013 15:12:49,2
2058,3588,3,288235609137496064,q=%40hancockdavid,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:48:34,2
2059,0,1,278152094035349505,q=%23gen44,hashtag for under 40 fundraising progrm for liberals,0,12/10/2012 15:00:17,2
2060,1405,3,288282514584387584,q=%23resist44,response to gen44,195,01/07/2013 14:00:54,2
2061,6,4,288301654758014976,q=%23tpp,tea party patriots,4,01/07/2013 15:12:49,2
2062,18,4,288299031963238400,q=%23topprog,I am a lazy piece of shit and I did not enter a description,7,01/07/2013 15:00:51,2
2063,0,1,0,q=%23openingceremony,I am a lazy piece of shit and I did not enter a description,1,10/11/2012 11:30:11,2
2064,38,4,288300977952530432,q=%23olympics,I am a lazy piece of shit and I did not enter a description,24,01/07/2013 15:08:48,2
2065,0,2,0,q=%23askreidNCES,Twitter Townhall for Senator Reid on clean energy,0,07/27/2012 14:25:45,2
2066,633,2,288241581587316736,q=%40theipl,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:12:18,2
2067,210,3,288238715686510592,q=%40olympics,I am a lazy piece of shit and I did not enter a description,11,01/07/2013 12:30:33,2
2068,0,1,0,q=%40london2012,already tasked above,0,07/27/2012 14:46:28,2
2069,6492,4,287906505179688960,q=%40london2012hq,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 13:00:49,2
2070,0,1,0,q=%23diving,I am a lazy piece of shit and I did not enter a description,,,2
2071,0,3,0,q=%23swimming,I am a lazy piece of shit and I did not enter a description,,,2
2072,0,4,0,q=%23synchronizedswimming,I am a lazy piece of shit and I did not enter a description,,,2
2073,0,2,0,q=%23waterpolo,I am a lazy piece of shit and I did not enter a description,,,2
2074,0,2,0,q=%23archery,I am a lazy piece of shit and I did not enter a description,,,2
2075,0,2,0,q=%23badminton,I am a lazy piece of shit and I did not enter a description,,,2
2076,0,2,0,q=%23basketball,I am a lazy piece of shit and I did not enter a description,15,07/27/2012 02:09:00,2
2077,0,2,0,q=%23boxing,I am a lazy piece of shit and I did not enter a description,,,2
2078,0,1,0,q=%23canoekayak,I am a lazy piece of shit and I did not enter a description,,,2
2079,0,1,0,q=%23slalom,I am a lazy piece of shit and I did not enter a description,,,2
2080,0,2,0,q=%23sprint,I am a lazy piece of shit and I did not enter a description,,,2
2081,0,1,0,q=%23cycling,I am a lazy piece of shit and I did not enter a description,,,2
2082,0,4,0,q=%23cyclingBMX,I am a lazy piece of shit and I did not enter a description,,,2
2083,0,3,0,q=%23cyclingroad,I am a lazy piece of shit and I did not enter a description,,,2
2084,0,3,0,q=%23cyclingtrack,I am a lazy piece of shit and I did not enter a description,,,2
2085,0,2,0,q=%23mountainbike,I am a lazy piece of shit and I did not enter a description,,,2
2086,0,2,0,q=%23equestrian,I am a lazy piece of shit and I did not enter a description,,,2
2087,0,4,0,q=%23dressage,I am a lazy piece of shit and I did not enter a description,0,07/27/2012 02:11:36,2
2088,0,1,0,q=%23eventing,I am a lazy piece of shit and I did not enter a description,0,07/27/2012 02:07:41,2
2089,0,4,0,q=%23jumping,I am a lazy piece of shit and I did not enter a description,,,2
2090,0,3,0,q=%23fencing,I am a lazy piece of shit and I did not enter a description,,,2
2091,0,3,0,q=%23football,I am a lazy piece of shit and I did not enter a description,0,07/27/2012 02:08:10,2
2092,0,2,0,q=%23golf,I am a lazy piece of shit and I did not enter a description,,,2
2093,0,4,0,q=%23gymnastics,I am a lazy piece of shit and I did not enter a description,0,07/27/2012 02:12:44,2
2094,0,1,0,q=%23artisticgymnastics,I am a lazy piece of shit and I did not enter a description,,,2
2095,0,1,0,q=%23rhythmicgymnastics,I am a lazy piece of shit and I did not enter a description,,,2
2096,0,3,0,q=%23trampoline,I am a lazy piece of shit and I did not enter a description,,,2
2097,0,1,0,q=%23handball,I am a lazy piece of shit and I did not enter a description,,,2
2098,0,2,0,q=%23hockey,I am a lazy piece of shit and I did not enter a description,,,2
2099,0,2,0,q=%23judo,I am a lazy piece of shit and I did not enter a description,,,2
2100,0,3,0,q=%23modernpentathlon,I am a lazy piece of shit and I did not enter a description,,,2
2101,0,1,0,q=%23rowing,I am a lazy piece of shit and I did not enter a description,,,2
2102,0,4,0,q=%23rugby,I am a lazy piece of shit and I did not enter a description,,,2
2103,0,1,0,q=%23sailing,I am a lazy piece of shit and I did not enter a description,,,2
2104,0,2,0,q=%23shooting,I am a lazy piece of shit and I did not enter a description,,,2
2105,0,1,0,q=%23tabletennis,I am a lazy piece of shit and I did not enter a description,,,2
2106,0,1,0,q=%23taekwondo,I am a lazy piece of shit and I did not enter a description,,,2
2107,0,4,0,q=%23tennis,I am a lazy piece of shit and I did not enter a description,,,2
2108,0,3,0,q=%23triathlon,I am a lazy piece of shit and I did not enter a description,,,2
2109,0,4,0,q=%23volleyball,I am a lazy piece of shit and I did not enter a description,,,2
2110,0,2,0,q=%23beachvolleyball,I am a lazy piece of shit and I did not enter a description,,,2
2111,0,4,0,q=%23weightlifting,I am a lazy piece of shit and I did not enter a description,,,2
2112,0,3,0,q=%23wrestling,I am a lazy piece of shit and I did not enter a description,,,2
2113,0,3,0,q=%23grecoroman,I am a lazy piece of shit and I did not enter a description,,,2
2114,0,2,0,q=%23freestyle,I am a lazy piece of shit and I did not enter a description,,,2
2115,0,3,0,q=%23summerolympics,I am a lazy piece of shit and I did not enter a description,0,10/11/2012 11:45:40,2
2116,0,1,0,q=%23london2012,coupled with job 1166 to facilitate more collection,0,07/27/2012 19:31:11,2
2117,30,2,288298960806891520,q=%23ocra,I am a lazy piece of shit and I did not enter a description,40,01/07/2013 15:00:21,2
2118,17,1,288299720093343746,q=%23p2b,I am a lazy piece of shit and I did not enter a description,14,01/07/2013 15:04:05,2
2119,3504,1,288084488242749440,q=%40demconvention,account for DNC2012,0,01/07/2013 00:48:03,2
2120,3516,2,288117784804732928,q=%40gopconvention,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 03:00:24,2
2121,126,4,288271908514971648,q=%40juliancastro,dnc2012 keynote speaker,0,01/07/2013 13:12:50,2
2122,0,1,0,q=%23templeshooting,I am a lazy piece of shit and I did not enter a description,,,2
2123,0,3,0,q=%23vpwatch,I am a lazy piece of shit and I did not enter a description,0,08/13/2012 01:16:37,2
2124,213,3,288246904456871937,q=%40timpawlenty,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:18:32,2
2125,0,3,0,q=,I am a lazy piece of shit and I did not enter a description,,,2
2126,240,3,288253758914301952,q=%23romneyryan2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:00:41,2
2127,135,3,288280645262794753,q=%23paulryan,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 14:15:33,2
2128,174,2,288276309661065217,q=%23obamabiden2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:30:19,2
2129,285,2,288291410808012800,q=%23romneyvp,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:19,2
2130,0,2,0,q=paul%20ryan,I am a lazy piece of shit and I did not enter a description,94,10/11/2012 17:12:24,2
2131,0,1,0,q=%40timpawlenty,I am a lazy piece of shit and I did not enter a description,1,08/13/2012 01:19:43,2
2132,114,1,288288544471011328,q=%40paulryanvp,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 14:30:06,2
2133,0,4,0,q=%23closingceremony,I am a lazy piece of shit and I did not enter a description,1,09/21/2012 12:55:52,2
2134,34,4,288299519865663488,q=%23gop2012,I am a lazy piece of shit and I did not enter a description,3,01/07/2013 15:04:48,2
2135,3,3,288302712032989185,q=mitt%20romney,I am a lazy piece of shit and I did not enter a description,5,01/07/2013 15:15:32,2
2136,3,1,288302654910758913,q=barack%20obama,I am a lazy piece of shit and I did not enter a description,27,01/07/2013 15:15:03,2
2137,6,2,288301680670437376,q=joe%20biden,I am a lazy piece of shit and I did not enter a description,8,01/07/2013 15:12:18,2
2138,13,4,288300778110713856,q=paul%20ryan,duplicate of 2130,12,01/07/2013 15:08:48,2
2139,0,3,0,q=%23paulryan,duplicate to 2127,1,08/19/2012 14:30:40,2
2140,30,3,288298835267186689,q=%23joebiden,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 15:00:38,2
2141,0,4,0,q=%23storybehindmyscar,micromeme,7,08/16/2012 18:29:51,2
2142,0,3,0,q=%23wheniwasyounger,micromeme,17,08/16/2012 18:29:38,2
2143,1518,3,288165213218414592,q=%40jillstein2012,green party pres nomninee,5,01/07/2013 08:30:33,2
2144,162,4,288267380315000832,q=%40judgejimgray,libertarian vp nominee,0,01/07/2013 12:54:48,2
2145,174,1,288276256041086977,q=%40cherihonkala,green party vp nominee,0,01/07/2013 13:30:04,2
2146,186,1,288292849626267648,q=%40GovernorMarkell,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:36:04,2
2147,189,2,288287532737757184,q=%40WeBackJack,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:15:19,2
2148,192,3,288265797720231936,q=%40Matt_denn,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:48:33,2
2149,195,4,288265107069366272,q=%40SherValenzuela1,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:45:46,2
2150,198,1,288217364007366656,q=%40SherforLtGov,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 09:36:04,2
2151,156,2,288274805172617216,q=%40GreggforGov,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:24:18,2
2152,159,3,288298262144884737,q=%40ViSimpson,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:57:33,2
2153,120,4,288284016669507585,q=%40RepMikePence,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:55,2
2154,120,1,288280816994373633,q=%40PenceCampaign,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:00:09,2
2155,177,2,288275548189376512,q=%40RupertforGov,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:27:16,2
2156,183,3,288284016669507585,q=%40KlopforLG,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:55,2
2157,321,4,288255296516800512,q=%40GovJayNixon,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:06:49,2
2158,168,1,288271721260273665,q=%40spenceformo,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:12:05,2
2159,339,2,288222701074669568,q=%40SusanMontee,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 09:57:16,2
2160,120,3,288279812236275712,q=%40PeterKinder,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:00:55,2
2161,2436,4,288145110309408768,q=%40ElectCynthia,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 04:48:57,2
2162,2460,1,287419750596882432,q=%40BullockWalshMT,I am a lazy piece of shit and I did not enter a description,5,01/06/2013 13:00:05,2
2163,2484,2,287818820402421762,q=%40AGSteveBullock,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 07:12:23,2
2164,2508,3,287918523509006337,q=%40RickHill2012,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 13:48:35,2
2165,2532,4,288241708792160256,q=%40Ron_for_Montana,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:12:48,2
2166,2556,1,288181122322558977,q=%40JackieforNH,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 07:12:03,2
2167,129,2,288274805176819713,q=%40Maggie_Hassan,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:24:18,2
2168,327,3,288281659747471362,q=%40Ovide2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:51:33,2
2169,2628,4,287864223936180224,q=%40SmithforNHGov,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 10:12:49,2
2170,72,1,288287675323121665,q=%40PatMcCroryNC,I am a lazy piece of shit and I did not enter a description,9,01/07/2013 14:24:05,2
2171,162,2,288267248576122880,q=%40WalterDalton,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:18,2
2172,2652,3,287803766894391296,q=%40WalterDaltonNC,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 06:12:34,2
2173,2676,4,288148096045707264,q=%40Howe4Governor,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 05:00:49,2
2174,135,1,288287575800684544,q=%40DanForestNC,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:04,2
2175,375,2,288253672352251904,q=%40Coleman4LtGov,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:00:20,2
2176,381,3,288270334392676352,q=%40Dalrympleforgov,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:06:32,2
2177,393,4,288301335072366594,q=%40PeterSCooke,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:09:46,2
2178,195,1,288264919542034432,q=%40governorherbert,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:45:02,2
2179,414,2,288235556343803904,q=%40HerbertforUtah,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:48:21,2
2180,444,3,288202384226783232,q=%40LtGovGregBell,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 08:36:32,2
2181,228,4,288251132801847296,q=%40GovPeterShumlin,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 12:36:50,2
2182,2052,1,288090551968997376,q=%40BrockforGov,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 01:12:09,2
2183,2076,2,287812755749212163,q=%40PeterShumlin,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 06:48:17,2
2184,192,3,288265797707657219,q=%40JayInslee,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:48:33,2
2185,2172,4,288184326766612482,q=%40RepInsleeNews,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 07:24:47,2
2186,111,1,288286071110905856,q=%40RobMckenna,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:09:04,2
2187,2292,2,287833886967349248,q=%40McKennaCampaign,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 08:12:17,2
2188,2220,3,287755469123117056,q=%40VoteBradOwen,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 03:00:41,2
2189,2244,4,287752496460484608,q=%40BillFinkbeiner,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 02:48:51,2
2190,285,1,288284376498843650,q=%40ertwv,I am a lazy piece of shit and I did not enter a description,3,01/07/2013 14:30:08,2
2191,333,2,288258188611047424,q=%40MaloneyforWV,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:18:17,2
2192,84,3,288292990114492416,q=%23letgaryjohnsondebate,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:36:34,2
2193,4932,1,287519774571913216,q=%23lgdebate,august 15 ltgov debate in Indiana,0,01/05/2013 11:24:05,2
2194,3632,3,287316559070887936,q=%23INGov,hashtag for indiana governor race,4,01/05/2013 22:08:33,2
2195,2052,2,288090605496696832,q=%40drewwrigley,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 01:12:22,2
2196,2,1,288302840248668160,q=president%20obama,I am a lazy piece of shit and I did not enter a description,41,01/07/2013 15:16:04,2
2197,168,1,288271727769841665,q=%232012RNC,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:12:05,2
2198,120,2,288283889900875776,q=%232012DNC,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:26,2
2199,273,1,288245290073477120,q=%40arturdavis,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:27:02,2
2200,94,3,288289757128187904,q=%40johnkasich,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:56:33,2
2201,285,2,288291410808012800,q=%40ohpresssec,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:20,2
2202,147,4,288277185855385600,q=%40luce_vela,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:33:46,2
2203,297,1,288262319199354880,q=%40JohnMcCain,I am a lazy piece of shit and I did not enter a description,4,01/07/2013 12:54:07,2
2204,115,2,288287353154457600,q=%40luisfortuno51,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:15:19,2
2205,309,3,288230313849679872,q=%40fortuno51,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:27:31,2
2206,315,4,288287753022627840,q=%40luisfortuno_2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:46,2
2207,321,1,288255120880324608,q=%40RepMaryFallin,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:06:06,2
2208,327,2,288281592684752896,q=%40GovMaryFallin,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:51:17,2
2209,333,3,288258245896855552,q=%40MaryFallin,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:18:32,2
2210,1350,4,288184969552089089,q=%40miablove,I am a lazy piece of shit and I did not enter a description,3,01/07/2013 12:00:55,2
2211,150,1,288289922702520320,q=%40GovMikeHuckabee,I am a lazy piece of shit and I did not enter a description,7,01/07/2013 14:30:09,2
2212,30,2,288298974371258369,q=%40nikkihaley,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:00:21,2
2213,180,3,288299046454558720,q=%40pambondi,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:00:38,2
2214,363,4,288292277317689345,q=%404RickyGill,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:33:46,2
2215,396,1,288217364007366656,q=%40RickSantorumPR,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 09:36:04,2
2216,198,2,288262488175288320,q=%40FLGovScott,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 12:54:18,2
2217,405,3,288287692976959488,q=%40ScottforFlorida,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:34,2
2218,435,4,288276434923966464,q=%40SamOlens,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:30:48,2
2219,468,1,288235481144111104,q=%40Georgia_AG,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:48:04,2
2220,474,2,288232521492230144,q=%40OlensforAG,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:36:18,2
2221,477,3,288258247650050048,q=%40AGOlens,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:18:32,2
2222,480,4,288088761051525122,q=%40Gov_Martinez,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 08:00:50,2
2223,123,2,288277824559804418,q=%40bobmcdonnell,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:36:19,2
2224,489,2,288261213652148224,q=%40governorva,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:30:18,2
2225,495,3,288242399157821440,q=%40briansandoval,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:15:32,2
2226,66,4,288288073446477825,q=%40bobbyjindal,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 15:06:48,2
2227,138,1,288270210744598528,q=%40ryanGOP,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:06:04,2
2228,513,2,288141554319753216,q=%40SenJohnHoeven,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 09:45:18,2
2229,2076,3,287812820484116480,q=%40Hoeven4senate,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 06:48:33,2
2230,2100,4,288077537437949952,q=%40sharonday,I am a lazy piece of shit and I did not enter a description,13,01/07/2013 02:00:53,2
2231,531,1,288230950465335296,q=%40beaudavidson,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:30:03,2
2232,2148,2,287938496407154688,q=%40SenThadCochran,I am a lazy piece of shit and I did not enter a description,3,01/06/2013 17:24:19,2
2233,543,3,288184260744081409,q=%40SenJackReed,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 07:24:32,2
2234,549,4,288214888344600576,q=%40SenatorEnzi,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 10:57:46,2
2235,2220,1,287755330350374912,q=%40RepJimCosta,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 03:00:08,2
2236,2244,2,287284996270616576,q=%40WaxmanHenry,I am a lazy piece of shit and I did not enter a description,2,01/06/2013 02:48:21,2
2241,123,3,288277883405889536,q=%40sandrafluke,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:36:33,2
2242,30,4,288298954095988736,q=%40evalongoria,I am a lazy piece of shit and I did not enter a description,5,01/07/2013 15:00:51,2
2243,114,1,288291375831715840,q=%40cecilerichards,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:09,2
2244,114,2,288287287203221504,q=%40rahmemanuel,I am a lazy piece of shit and I did not enter a description,13,01/07/2013 14:30:20,2
2245,49,3,288299449774661632,q=%40johnkerry,I am a lazy piece of shit and I did not enter a description,5,01/07/2013 15:11:33,2
2246,60,4,288298550058696704,q=%40governoromalley,I am a lazy piece of shit and I did not enter a description,9,01/07/2013 15:00:52,2
2247,101,1,288284037351628800,q=%40massgovernor,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:01:02,2
2248,156,2,288245895957475328,q=%40devalpatrick,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 13:24:18,2
2249,315,3,288287694369480704,q=%40votedeval,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:34,2
2250,162,4,288267380319219712,q=%40ted_strickland,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:49,2
2251,186,1,288284493855477760,q=%40governorbentley,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:36:04,2
2252,936,2,288042126795747329,q=%40akgovparnell,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 10:48:21,2
2253,939,3,288289956554743808,q=%40teambrewer,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:24:33,2
2254,44,4,288295061081440256,q=%40govbrewer,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:44:49,2
2255,3780,1,287294064670412800,q=%40govbeebemedia,I am a lazy piece of shit and I did not enter a description,5,01/05/2013 15:00:18,2
2256,3792,2,287516811958812672,q=%40beebe4governor,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 11:12:19,2
2257,138,3,288270334392676352,q=%40jerrybrowngov,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:06:32,2
2258,192,4,288258424469348354,q=%40hickforco,I am a lazy piece of shit and I did not enter a description,3,01/07/2013 12:48:49,2
2259,52,1,288300920599629826,q=%40govmalloyoffice,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:08:05,2
2260,3840,2,287880495562383360,q=%40governordeal,I am a lazy piece of shit and I did not enter a description,13,01/07/2013 00:00:26,2
2261,3852,3,287297298134863872,q=%40governor_deal,I am a lazy piece of shit and I did not enter a description,4,01/05/2013 06:36:36,2
2262,3864,4,287680028441985024,q=%40pressgovdeal,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 22:00:54,2
2263,180,1,288298908017381376,q=%40neilabercrombie,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:00:07,2
2264,972,2,287935500000563200,q=%40butchotter,I am a lazy piece of shit and I did not enter a description,1,01/06/2013 23:24:22,2
2265,3900,3,287614395952025601,q=%40otterforidaho,I am a lazy piece of shit and I did not enter a description,2,01/06/2013 01:00:37,2
2266,489,4,288191100353667072,q=%40governorquinn,I am a lazy piece of shit and I did not enter a description,3,01/07/2013 12:30:47,2
2267,981,1,288199277430337536,q=%40INGovernor,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 08:24:12,2
2268,164,2,288275239186612225,q=%40terrybranstad,I am a lazy piece of shit and I did not enter a description,7,01/07/2013 13:36:19,2
2269,495,3,288242399157821440,q=%40govsambrownback,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:15:32,2
2270,3960,4,287609122621358081,q=%40govstevebeshear,I am a lazy piece of shit and I did not enter a description,67,01/05/2013 18:01:00,2
2271,3972,1,287879137362853888,q=%40bobby_jindal,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 11:12:05,2
2272,3984,2,287535459968618496,q=%40megovernornews,I am a lazy piece of shit and I did not enter a description,2,01/06/2013 21:36:20,2
2273,3996,3,288090670617489408,q=%40lepage2014,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 01:12:37,2
2274,2004,4,288024190576119808,q=%40governor_lepage,I am a lazy piece of shit and I did not enter a description,4,01/06/2013 22:00:53,2
2275,90,1,288298550058696704,q=%40governoromalley,I am a lazy piece of shit and I did not enter a description,13,01/07/2013 15:00:08,2
2276,83,2,288285869436194816,q=%40onetoughnerd,I am a lazy piece of shit and I did not enter a description,12,01/07/2013 14:12:18,2
2277,4044,3,287422218621841408,q=%40rickformi,I am a lazy piece of shit and I did not enter a description,3,01/07/2013 15:00:39,2
2278,102,4,288291538491031554,q=%40govmarkdayton,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:49,2
2279,4068,1,287284246161289216,q=%40markdayton,I am a lazy piece of shit and I did not enter a description,0,01/04/2013 19:48:11,2
2280,4080,2,287649703842156545,q=%40mark_dayton,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 20:00:23,2
2281,68,3,288300033957326848,q=%40philbryantms,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:04:33,2
2282,2052,4,288033717568561152,q=%40gov_Heineman,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 01:12:57,2
2283,4116,1,288166058395848704,q=%40NHForJohnLynch,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 06:12:11,2
2284,1032,2,288144991635779584,q=%40GovJohnLynch,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 04:48:28,2
2285,180,3,288299046483922946,q=%40GovBevPerdue,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:00:39,2
2286,42,4,288292978936659968,q=%40NYGovCuomo,I am a lazy piece of shit and I did not enter a description,28,01/07/2013 14:36:50,2
2287,51,1,288288194628300800,q=%40governorcorbett,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:30:09,2
2288,2088,2,288114634668527616,q=%40lincolnchafee,I am a lazy piece of shit and I did not enter a description,3,01/07/2013 04:48:29,2
2289,105,3,288285655648321536,q=%40sdgovdaugaard,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 14:15:34,2
2290,175,4,288278961442668544,q=%40billhaslam,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:40:49,2
2291,351,1,288290297354522624,q=%40govgregoire,I am a lazy piece of shit and I did not enter a description,2,01/07/2013 14:42:05,2
2292,4224,2,287685928242274304,q=%40mattmeadforgov,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 22:24:19,2
2295,468,3,288235611205279744,q=%40arden_wells,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:48:34,2
2296,2448,4,287855171420184576,q=%40votecaleb,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 09:36:51,2
2297,627,1,288233969248526336,q=%40reelectboustany,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:42:03,2
2298,2688,2,287975841772744704,q=%40flemingforla,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 17:36:22,2
2299,0,1,0,q=%23issac,I am a lazy piece of shit and I did not enter a description,0,09/21/2012 12:55:05,2
2300,24,2,288299955167301633,q=%23hurricane,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 15:12:18,2
2301,0,2,0,q=%23isaac,I am a lazy piece of shit and I did not enter a description,0,09/21/2012 12:55:20,2
2310,231,2,288250604827054080,q=%23ap10things,"hashtag promoted by ap for the ten things you need to know, might be intereting to look at trends",2,01/07/2013 11:48:17,2
2311,0,3,0,q=%23beatbama,I am a lazy piece of shit and I did not enter a description,0,09/27/2012 10:44:39,2
